INSERT INTO LGLINE VALUES (997, 3, '5587-PIP', 5, 10.99);
INSERT INTO LGLINE VALUES (1488, 5, '5213-YTB', 2, 34.49);
INSERT INTO LGLINE VALUES (1489, 3, '7316-MQD', 2, 12.99);
INSERT INTO LGLINE VALUES (1490, 1, '1854-AFJ', 1, 22.59);
INSERT INTO LGLINE VALUES (1490, 3, '1045-DUY', 2, 6.59);
INSERT INTO LGLINE VALUES (1491, 2, '5220-JDO', 4, 36.99);
INSERT INTO LGLINE VALUES (1493, 1, '2366-EFV', 3, 6.59);
INSERT INTO LGLINE VALUES (1493, 3, '9191-NGA', 5, 14.99);
INSERT INTO LGLINE VALUES (1493, 5, '7673-ECV', 4, 11.99);
INSERT INTO LGLINE VALUES (1494, 1, '1099-WFZ', 4, 14.99);
INSERT INTO LGLINE VALUES (1496, 1, '6041-PBS', 3, 7.49);
INSERT INTO LGLINE VALUES (1497, 2, '9288-IRF', 1, 14.59);
INSERT INTO LGLINE VALUES (1497, 4, '4667-JLN', 5, 2.62);
INSERT INTO LGLINE VALUES (1498, 1, '6933-YOI', 2, 8.99);
INSERT INTO LGLINE VALUES (1500, 1, '4072-SWV', 1, 20.59);
INSERT INTO LGLINE VALUES (1511, 5, '9191-NGA', 4, 14.99);
INSERT INTO LGLINE VALUES (1512, 2, '2410-SKH', 1, 4.29);
INSERT INTO LGLINE VALUES (1513, 2, '5642-IDA', 4, 29.99);
INSERT INTO LGLINE VALUES (2535, 5, '2410-SKH', 3, 4.29);
INSERT INTO LGLINE VALUES (2536, 1, '8207-YYG', 1, 34.49);
INSERT INTO LGLINE VALUES (2536, 4, '1580-VCE', 2, 34.49);
INSERT INTO LGLINE VALUES (2537, 2, '3079-DEG', 3, 8.99);
INSERT INTO LGLINE VALUES (2537, 4, '2407-SUX', 1, 7.42);
INSERT INTO LGLINE VALUES (2538, 2, '3393-AZQ', 3, 35.99);
INSERT INTO LGLINE VALUES (2538, 4, '1663-CDD', 4, 23.29);
INSERT INTO LGLINE VALUES (2539, 2, '1433-MMY', 5, 23.99);
INSERT INTO LGLINE VALUES (2540, 3, '8053-PME', 2, 25.99);
INSERT INTO LGLINE VALUES (2540, 5, '7355-WBT', 5, 13.59);
INSERT INTO LGLINE VALUES (2541, 2, '9858-XUM', 1, 14.59);
INSERT INTO LGLINE VALUES (2542, 1, '9955-WWB', 1, 29.99);
INSERT INTO LGLINE VALUES (2542, 3, '6358-UST', 1, 18.59);
INSERT INTO LGLINE VALUES (2543, 2, '2932-PBS', 3, 13.59);
INSERT INTO LGLINE VALUES (2543, 4, '5659-BFS', 3, 17.29);
INSERT INTO LGLINE VALUES (2544, 1, '5653-RTU', 5, 12.99);
INSERT INTO LGLINE VALUES (2544, 3, '9702-WFX', 2, 35.49);
INSERT INTO LGLINE VALUES (2544, 5, '2143-VQX', 4, 17.99);
INSERT INTO LGLINE VALUES (2546, 1, '3384-DML', 2, 4.59);
INSERT INTO LGLINE VALUES (2547, 2, '1045-DUY', 5, 6.59);
INSERT INTO LGLINE VALUES (2548, 1, '5602-QBF', 5, 4.29);
INSERT INTO LGLINE VALUES (2548, 3, '2006-ZBH', 1, 10.99);
INSERT INTO LGLINE VALUES (2549, 1, '4812-CMJ', 1, 9.99);
INSERT INTO LGLINE VALUES (2550, 1, '6176-XTX', 1, 15.59);
INSERT INTO LGLINE VALUES (2550, 3, '3955-NWD', 5, 23.99);
INSERT INTO LGLINE VALUES (2550, 5, '2143-VQX', 2, 17.99);
INSERT INTO LGLINE VALUES (2551, 2, '5595-NYE', 3, 23.99);
INSERT INTO LGLINE VALUES (2551, 4, '7883-NLQ', 2, 12.59);
INSERT INTO LGLINE VALUES (2552, 2, '9601-ZKZ', 1, 8.99);
INSERT INTO LGLINE VALUES (2552, 5, '5659-BFS', 4, 17.29);
INSERT INTO LGLINE VALUES (2553, 2, '2134-QFE', 2, 15.89);
INSERT INTO LGLINE VALUES (2553, 4, '7316-MQD', 1, 12.99);
INSERT INTO LGLINE VALUES (2553, 6, '3298-YFL', 3, 13.99);
INSERT INTO LGLINE VALUES (2554, 3, '5595-NYE', 4, 23.99);
INSERT INTO LGLINE VALUES (2554, 5, '5213-YTB', 2, 34.49);
INSERT INTO LGLINE VALUES (2555, 1, '2756-CKP', 4, 9.99);
INSERT INTO LGLINE VALUES (2555, 3, '8094-EYX', 2, 14.59);
INSERT INTO LGLINE VALUES (2556, 2, '3036-PCT', 5, 3.99);
INSERT INTO LGLINE VALUES (2558, 1, '6109-ZZO', 4, 32.89);
INSERT INTO LGLINE VALUES (2558, 3, '4900-YSQ', 2, 4.59);
INSERT INTO LGLINE VALUES (2558, 6, '6176-XTX', 4, 15.59);
INSERT INTO LGLINE VALUES (2560, 1, '3035-NHD', 5, 15.69);
INSERT INTO LGLINE VALUES (2560, 3, '2766-EYO', 5, 32.99);
INSERT INTO LGLINE VALUES (2560, 5, '4431-LGU', 2, 11.49);
INSERT INTO LGLINE VALUES (2561, 2, '5379-BLX', 4, 21.59);
INSERT INTO LGLINE VALUES (2561, 4, '3701-YAW', 4, 15.44);
INSERT INTO LGLINE VALUES (2574, 3, '2200-DAI', 1, 7.59);
INSERT INTO LGLINE VALUES (2575, 1, '3585-MCJ', 2, 12.99);
INSERT INTO LGLINE VALUES (2575, 3, '2046-RUS', 5, 25.99);
INSERT INTO LGLINE VALUES (2576, 1, '4987-BFL', 1, 29.99);
INSERT INTO LGLINE VALUES (2576, 4, '5595-NYE', 4, 23.99);
INSERT INTO LGLINE VALUES (2577, 1, '4132-QIN', 2, 9.29);
INSERT INTO LGLINE VALUES (2577, 3, '3488-GSE', 1, 10.99);
INSERT INTO LGLINE VALUES (2578, 2, '1580-VCE', 4, 34.49);
INSERT INTO LGLINE VALUES (2578, 5, '9838-FUF', 2, 29.99);
INSERT INTO LGLINE VALUES (2579, 1, '7532-PYJ', 3, 21.99);
INSERT INTO LGLINE VALUES (2579, 3, '2046-RUS', 3, 25.99);
INSERT INTO LGLINE VALUES (2579, 6, '2351-WVS', 2, 22.49);
INSERT INTO LGLINE VALUES (2581, 1, '5794-JGQ', 2, 15.89);
INSERT INTO LGLINE VALUES (2581, 3, '4491-GNC', 1, 21.99);
INSERT INTO LGLINE VALUES (2582, 2, '2217-JOH', 5, 13.59);
INSERT INTO LGLINE VALUES (2583, 2, '7731-GBG', 1, 13.39);
INSERT INTO LGLINE VALUES (2584, 2, '5220-JDO', 4, 36.99);
INSERT INTO LGLINE VALUES (2585, 1, '5496-MRA', 1, 28.49);
INSERT INTO LGLINE VALUES (2585, 4, '1074-VVJ', 2, 23.29);
INSERT INTO LGLINE VALUES (2586, 2, '7158-LJP', 3, 11.99);
INSERT INTO LGLINE VALUES (2588, 1, '5155-YQL', 5, 38.99);
INSERT INTO LGLINE VALUES (2588, 3, '7006-IXN', 2, 14.99);
INSERT INTO LGLINE VALUES (2588, 6, '1150-MMR', 1, 11.99);
INSERT INTO LGLINE VALUES (2590, 1, '4518-GHU', 2, 21.99);
INSERT INTO LGLINE VALUES (2590, 3, '3614-PTT', 5, 45.99);
INSERT INTO LGLINE VALUES (2591, 3, '3215-VIP', 2, 35.99);
INSERT INTO LGLINE VALUES (2591, 5, '8988-FDW', 1, 11.99);
INSERT INTO LGLINE VALUES (2592, 1, '2553-FSW', 1, 20.59);
INSERT INTO LGLINE VALUES (2593, 1, '5659-BFS', 2, 17.29);
INSERT INTO LGLINE VALUES (2593, 3, '7532-PYJ', 4, 21.99);
INSERT INTO LGLINE VALUES (2594, 1, '7538-ITC', 5, 8.99);
INSERT INTO LGLINE VALUES (2594, 3, '5980-BME', 2, 31.99);
INSERT INTO LGLINE VALUES (2595, 2, '4465-QHD', 2, 23.59);
INSERT INTO LGLINE VALUES (2595, 4, '5529-SBL', 4, 14.03);
INSERT INTO LGLINE VALUES (2596, 1, '8436-MGP', 5, 7.79);
INSERT INTO LGLINE VALUES (2596, 4, '6249-LYB', 4, 11.99);
INSERT INTO LGLINE VALUES (2597, 1, '5734-BGX', 2, 16.99);
INSERT INTO LGLINE VALUES (2597, 3, '2932-PBS', 1, 13.59);
INSERT INTO LGLINE VALUES (2598, 1, '2233-GJH', 3, 23.29);
INSERT INTO LGLINE VALUES (2599, 2, '2116-PVN', 4, 12.99);
INSERT INTO LGLINE VALUES (2600, 2, '8162-KJI', 3, 9.49);
INSERT INTO LGLINE VALUES (2601, 1, '5060-EDB', 1, 29.99);
INSERT INTO LGLINE VALUES (2601, 3, '2584-CIJ', 2, 12.39);
INSERT INTO LGLINE VALUES (2602, 1, '2262-NBI', 3, 17.99);
INSERT INTO LGLINE VALUES (2604, 1, '2046-RUS', 5, 25.99);
INSERT INTO LGLINE VALUES (2604, 3, '2397-RDX', 2, 15.59);
INSERT INTO LGLINE VALUES (2605, 3, '3161-XJS', 3, 38.99);
INSERT INTO LGLINE VALUES (2605, 5, '5161-GIZ', 3, 13.99);
INSERT INTO LGLINE VALUES (2618, 6, '7538-ITC', 2, 8.99);
INSERT INTO LGLINE VALUES (2619, 2, '5213-YTB', 3, 34.49);
INSERT INTO LGLINE VALUES (2619, 4, '1838-LZI', 1, 12.59);
INSERT INTO LGLINE VALUES (2620, 1, '1663-CDD', 5, 23.29);
INSERT INTO LGLINE VALUES (2621, 3, '9393-RFA', 5, 13.59);
INSERT INTO LGLINE VALUES (2621, 5, '6451-KGJ', 1, 6.99);
INSERT INTO LGLINE VALUES (2622, 1, '3561-LYU', 3, 3.29);
INSERT INTO LGLINE VALUES (2622, 3, '6491-XKF', 1, 32.99);
INSERT INTO LGLINE VALUES (2623, 3, '9268-RCB', 2, 13.99);
INSERT INTO LGLINE VALUES (2624, 1, '8909-SPD', 2, 15.79);
INSERT INTO LGLINE VALUES (2625, 1, '2200-DAI', 5, 7.59);
INSERT INTO LGLINE VALUES (2626, 1, '7158-LJP', 2, 11.99);
INSERT INTO LGLINE VALUES (2627, 3, '2397-RDX', 4, 15.59);
INSERT INTO LGLINE VALUES (2627, 5, '8094-EYX', 2, 14.59);
INSERT INTO LGLINE VALUES (2628, 2, '5653-RTU', 5, 12.99);
INSERT INTO LGLINE VALUES (2629, 1, '1021-MTI', 3, 62.99);
INSERT INTO LGLINE VALUES (2630, 1, '3393-AZQ', 5, 35.99);
INSERT INTO LGLINE VALUES (2631, 1, '5980-BME', 5, 31.99);
INSERT INTO LGLINE VALUES (2632, 2, '4518-GHU', 3, 21.99);
INSERT INTO LGLINE VALUES (2632, 4, '5060-EDB', 4, 29.99);
INSERT INTO LGLINE VALUES (2632, 6, '5541-HST', 2, 32.99);
INSERT INTO LGLINE VALUES (2633, 2, '8436-MGP', 1, 7.79);
INSERT INTO LGLINE VALUES (2633, 5, '5734-BGX', 1, 16.99);
INSERT INTO LGLINE VALUES (2634, 1, '6116-NQU', 4, 21.99);
INSERT INTO LGLINE VALUES (2635, 1, '9601-ZKZ', 3, 8.99);
INSERT INTO LGLINE VALUES (2636, 3, '1153-AWY', 3, 14.99);
INSERT INTO LGLINE VALUES (2636, 5, '7762-STV', 3, 14.99);
INSERT INTO LGLINE VALUES (2637, 1, '5465-YYG', 5, 8.99);
INSERT INTO LGLINE VALUES (2637, 4, '8988-FDW', 2, 11.99);
INSERT INTO LGLINE VALUES (2637, 6, '2496-QMW', 1, 38.99);
INSERT INTO LGLINE VALUES (2638, 2, '6491-XKF', 1, 32.99);
INSERT INTO LGLINE VALUES (2639, 2, '6596-HOO', 4, 9.99);
INSERT INTO LGLINE VALUES (2640, 1, '9393-RFA', 1, 13.59);
INSERT INTO LGLINE VALUES (2641, 2, '3503-FGI', 3, 5.59);
INSERT INTO LGLINE VALUES (2642, 2, '1504-LVK', 2, 21.99);
INSERT INTO LGLINE VALUES (2642, 4, '6249-NDN', 5, 22.59);
INSERT INTO LGLINE VALUES (2643, 3, '9272-LTP', 5, 13.29);
INSERT INTO LGLINE VALUES (2643, 5, '9408-WNM', 4, 21.99);
INSERT INTO LGLINE VALUES (2644, 1, '5653-RTU', 5, 12.99);
INSERT INTO LGLINE VALUES (2645, 1, '9175-TAZ', 5, 13.59);
INSERT INTO LGLINE VALUES (2647, 1, '8495-ZQR', 3, 12.29);
INSERT INTO LGLINE VALUES (2648, 1, '4583-VCR', 4, 34.49);
INSERT INTO LGLINE VALUES (2648, 3, '1838-LZI', 2, 11.33);
INSERT INTO LGLINE VALUES (2649, 1, '1099-WFZ', 1, 14.99);
INSERT INTO LGLINE VALUES (2650, 2, '4812-CMJ', 4, 9.99);
INSERT INTO LGLINE VALUES (2650, 4, '3384-DML', 4, 4.59);
INSERT INTO LGLINE VALUES (2650, 6, '5734-BGX', 3, 16.99);
INSERT INTO LGLINE VALUES (2651, 3, '9268-RCB', 3, 13.99);
INSERT INTO LGLINE VALUES (2652, 2, '7224-FEU', 4, 43.99);
INSERT INTO LGLINE VALUES (2665, 3, '5220-JDO', 4, 36.99);
INSERT INTO LGLINE VALUES (2665, 5, '2990-BNH', 5, 16.99);
INSERT INTO LGLINE VALUES (2666, 1, '3161-XJS', 2, 38.99);
INSERT INTO LGLINE VALUES (2667, 3, '5413-TTF', 5, 29.99);
INSERT INTO LGLINE VALUES (2667, 5, '8685-REM', 4, 19.99);
INSERT INTO LGLINE VALUES (2668, 2, '6116-NQU', 3, 16.49);
INSERT INTO LGLINE VALUES (2669, 3, '9133-OXA', 2, 19.99);
INSERT INTO LGLINE VALUES (2669, 5, '6249-NDN', 1, 22.59);
INSERT INTO LGLINE VALUES (2670, 1, '7258-HCV', 5, 10.99);
INSERT INTO LGLINE VALUES (2671, 3, '4784-SLU', 5, 14.99);
INSERT INTO LGLINE VALUES (2671, 5, '2611-QYG', 4, 31.99);
INSERT INTO LGLINE VALUES (2672, 1, '3298-YFL', 2, 13.99);
INSERT INTO LGLINE VALUES (2672, 4, '7731-GBG', 3, 13.39);
INSERT INTO LGLINE VALUES (2673, 2, '7231-UES', 2, 23.99);
INSERT INTO LGLINE VALUES (2673, 4, '5728-ZPO', 4, 15.59);
INSERT INTO LGLINE VALUES (2675, 1, '5587-MNY', 3, 14.69);
INSERT INTO LGLINE VALUES (2676, 1, '8543-RJN', 3, 21.99);
INSERT INTO LGLINE VALUES (2676, 3, '1200-KBU', 4, 20.99);
INSERT INTO LGLINE VALUES (2676, 5, '2231-OXK', 2, 7.59);
INSERT INTO LGLINE VALUES (2677, 3, '3298-YFL', 1, 13.99);
INSERT INTO LGLINE VALUES (2678, 1, '3393-AZQ', 2, 35.99);
INSERT INTO LGLINE VALUES (2678, 3, '3258-RVB', 3, 16.99);
INSERT INTO LGLINE VALUES (2679, 2, '4900-YSQ', 3, 4.59);
INSERT INTO LGLINE VALUES (2680, 1, '2233-GJH', 4, 23.29);
INSERT INTO LGLINE VALUES (2680, 3, '5587-MNY', 2, 14.69);
INSERT INTO LGLINE VALUES (2681, 2, '4260-FGB', 5, 15.59);
INSERT INTO LGLINE VALUES (2681, 5, '3393-AZQ', 3, 35.99);
INSERT INTO LGLINE VALUES (2682, 1, '8170-EKF', 1, 15.29);
INSERT INTO LGLINE VALUES (2683, 1, '9191-NGA', 3, 14.99);
INSERT INTO LGLINE VALUES (2684, 2, '4900-YSQ', 3, 4.59);
INSERT INTO LGLINE VALUES (2684, 4, '2833-LIV', 5, 32.99);
INSERT INTO LGLINE VALUES (2685, 1, '5734-BGX', 3, 16.99);
INSERT INTO LGLINE VALUES (2685, 4, '1021-MTI', 3, 62.99);
INSERT INTO LGLINE VALUES (2686, 2, '9955-WWB', 5, 29.99);
INSERT INTO LGLINE VALUES (2686, 4, '8436-MGP', 4, 7.79);
INSERT INTO LGLINE VALUES (2688, 1, '1074-VVJ', 5, 23.29);
INSERT INTO LGLINE VALUES (2688, 3, '9688-ZUX', 2, 12.99);
INSERT INTO LGLINE VALUES (2688, 5, '2006-ZBH', 5, 10.99);
INSERT INTO LGLINE VALUES (2689, 1, '9413-EHI', 4, 12.29);
INSERT INTO LGLINE VALUES (2689, 4, '8841-JFP', 2, 6.59);
INSERT INTO LGLINE VALUES (2690, 1, '9268-RCB', 5, 13.99);
INSERT INTO LGLINE VALUES (2690, 3, '6176-XTX', 3, 15.59);
INSERT INTO LGLINE VALUES (2691, 3, '8988-FDW', 5, 11.99);
INSERT INTO LGLINE VALUES (2692, 2, '4346-GCP', 4, 18.59);
INSERT INTO LGLINE VALUES (2693, 1, '8338-JZU', 1, 17.99);
INSERT INTO LGLINE VALUES (2693, 4, '5046-TTC', 2, 14.24);
INSERT INTO LGLINE VALUES (2694, 2, '5155-YQL', 4, 38.99);
INSERT INTO LGLINE VALUES (2694, 4, '1747-XNI', 3, 3.99);
INSERT INTO LGLINE VALUES (2708, 3, '4491-GNC', 4, 21.99);
INSERT INTO LGLINE VALUES (2709, 2, '4976-PZN', 5, 13.69);
INSERT INTO LGLINE VALUES (2709, 4, '3384-DML', 4, 4.59);
INSERT INTO LGLINE VALUES (2710, 1, '5220-JDO', 3, 36.99);
INSERT INTO LGLINE VALUES (2711, 1, '2990-BNH', 5, 16.99);
INSERT INTO LGLINE VALUES (2711, 3, '1203-AIS', 5, 35.99);
INSERT INTO LGLINE VALUES (2055, 1, '8094-EYX', 4, 14.59);
INSERT INTO LGLINE VALUES (2055, 4, '5642-IDA', 5, 29.99);
INSERT INTO LGLINE VALUES (2055, 6, '8495-ZQR', 3, 12.29);
INSERT INTO LGLINE VALUES (2056, 2, '8751-IOK', 3, 7.79);
INSERT INTO LGLINE VALUES (2057, 2, '7179-YXG', 5, 12.99);
INSERT INTO LGLINE VALUES (2057, 4, '6367-AKJ', 4, 41.99);
INSERT INTO LGLINE VALUES (2058, 1, '6451-KGJ', 5, 6.99);
INSERT INTO LGLINE VALUES (2058, 3, '3933-NSU', 1, 41.99);
INSERT INTO LGLINE VALUES (2059, 1, '3614-PTT', 5, 45.99);
INSERT INTO LGLINE VALUES (2059, 3, '6249-LYB', 1, 11.99);
INSERT INTO LGLINE VALUES (2060, 2, '5659-BFS', 3, 17.29);
INSERT INTO LGLINE VALUES (2061, 2, '5794-JGQ', 3, 15.89);
INSERT INTO LGLINE VALUES (2062, 1, '2699-GNS', 4, 35.99);
INSERT INTO LGLINE VALUES (2062, 3, '5060-EDB', 4, 29.99);
INSERT INTO LGLINE VALUES (2062, 5, '5161-GIZ', 2, 13.99);
INSERT INTO LGLINE VALUES (2151, 3, '5602-QBF', 4, 4.29);
INSERT INTO LGLINE VALUES (2151, 5, '2870-QZR', 2, 32.99);
INSERT INTO LGLINE VALUES (2152, 2, '7658-HCW', 1, 19.99);
INSERT INTO LGLINE VALUES (2153, 2, '3516-AGJ', 4, 12.59);
INSERT INTO LGLINE VALUES (2153, 5, '2870-QZR', 4, 32.99);
INSERT INTO LGLINE VALUES (2154, 2, '6858-EJW', 2, 10.99);
INSERT INTO LGLINE VALUES (2154, 4, '3933-NSU', 4, 41.99);
INSERT INTO LGLINE VALUES (2155, 3, '4784-SLU', 2, 14.99);
INSERT INTO LGLINE VALUES (2155, 5, '9858-XUM', 5, 14.59);
INSERT INTO LGLINE VALUES (2156, 2, '6925-KDN', 5, 11.59);
INSERT INTO LGLINE VALUES (2169, 2, '8199-YRF', 3, 12.99);
INSERT INTO LGLINE VALUES (2170, 1, '3488-GSE', 3, 10.99);
INSERT INTO LGLINE VALUES (2170, 3, '1747-XNI', 2, 3.99);
INSERT INTO LGLINE VALUES (2171, 2, '5140-RTG', 5, 19.99);
INSERT INTO LGLINE VALUES (2171, 5, '4949-VFI', 5, 8.49);
INSERT INTO LGLINE VALUES (2172, 1, '9857-ESX', 3, 25.59);
INSERT INTO LGLINE VALUES (2173, 2, '8544-CIQ', 2, 6.59);
INSERT INTO LGLINE VALUES (2173, 4, '2896-OZJ', 3, 23.99);
INSERT INTO LGLINE VALUES (2174, 2, '9702-WFX', 3, 35.49);
INSERT INTO LGLINE VALUES (2174, 4, '8544-CIQ', 5, 6.59);
INSERT INTO LGLINE VALUES (2175, 1, '9126-PWF', 1, 48.59);
INSERT INTO LGLINE VALUES (2175, 4, '3298-YFL', 2, 13.99);
INSERT INTO LGLINE VALUES (2176, 1, '7260-YDI', 4, 15.59);
INSERT INTO LGLINE VALUES (2176, 3, '9569-WMK', 3, 13.59);
INSERT INTO LGLINE VALUES (2177, 3, '5250-JDL', 1, 13.99);
INSERT INTO LGLINE VALUES (2178, 2, '2699-GNS', 1, 35.99);
INSERT INTO LGLINE VALUES (2178, 4, '9138-QCV', 4, 21.59);
INSERT INTO LGLINE VALUES (2179, 1, '9234-WCQ', 1, 13.99);
INSERT INTO LGLINE VALUES (2180, 2, '1074-VVJ', 4, 23.29);
INSERT INTO LGLINE VALUES (2181, 1, '2918-THH', 2, 10.99);
INSERT INTO LGLINE VALUES (2181, 3, '9336-MHC', 2, 11.99);
INSERT INTO LGLINE VALUES (2184, 1, '6257-AGA', 4, 29.99);
INSERT INTO LGLINE VALUES (2184, 3, '8523-UCB', 5, 21.59);
INSERT INTO LGLINE VALUES (2185, 1, '3274-XJX', 1, 2.99);
INSERT INTO LGLINE VALUES (2186, 2, '1485-NNI', 4, 18.99);
INSERT INTO LGLINE VALUES (2187, 1, '4976-PZN', 4, 13.69);
INSERT INTO LGLINE VALUES (2188, 1, '1580-VCE', 2, 34.49);
INSERT INTO LGLINE VALUES (2189, 2, '2833-LIV', 4, 32.99);
INSERT INTO LGLINE VALUES (2190, 1, '5250-JDL', 3, 13.99);
INSERT INTO LGLINE VALUES (2190, 3, '1200-KBU', 3, 20.99);
INSERT INTO LGLINE VALUES (2191, 1, '9838-FUF', 3, 29.99);
INSERT INTO LGLINE VALUES (2192, 1, '4465-QHD', 2, 23.59);
INSERT INTO LGLINE VALUES (2193, 1, '5413-TTF', 4, 29.99);
INSERT INTO LGLINE VALUES (2195, 1, '1200-KBU', 3, 20.99);
INSERT INTO LGLINE VALUES (2195, 4, '5508-OUB', 4, 35.99);
INSERT INTO LGLINE VALUES (2195, 6, '6176-XTX', 5, 15.59);
INSERT INTO LGLINE VALUES (2196, 2, '9624-YLU', 2, 11.99);
INSERT INTO LGLINE VALUES (2196, 4, '9484-UTK', 2, 17.99);
INSERT INTO LGLINE VALUES (2197, 1, '8310-LAC', 1, 11.99);
INSERT INTO LGLINE VALUES (2198, 1, '4667-JLN', 5, 3.49);
INSERT INTO LGLINE VALUES (2198, 3, '8436-MGP', 1, 7.79);
INSERT INTO LGLINE VALUES (2199, 3, '5587-MNY', 1, 14.69);
INSERT INTO LGLINE VALUES (2199, 5, '4491-GNC', 3, 21.99);
INSERT INTO LGLINE VALUES (2200, 1, '5625-FVF', 3, 11.69);
INSERT INTO LGLINE VALUES (2200, 3, '5794-JGQ', 4, 15.89);
INSERT INTO LGLINE VALUES (2200, 5, '9288-IRF', 2, 14.59);
INSERT INTO LGLINE VALUES (2201, 3, '2410-SKH', 5, 4.29);
INSERT INTO LGLINE VALUES (2202, 1, '5516-FYH', 1, 21.99);
INSERT INTO LGLINE VALUES (2218, 3, '2233-GJH', 2, 23.29);
INSERT INTO LGLINE VALUES (2750, 6, '5595-NYE', 3, 23.99);
INSERT INTO LGLINE VALUES (2751, 3, '3955-NWD', 1, 23.99);
INSERT INTO LGLINE VALUES (2751, 5, '3694-XFJ', 5, 54.89);
INSERT INTO LGLINE VALUES (2752, 1, '6626-ROK', 3, 13.59);
INSERT INTO LGLINE VALUES (2752, 4, '6367-AKJ', 1, 41.99);
INSERT INTO LGLINE VALUES (2753, 1, '5220-JDO', 5, 36.99);
INSERT INTO LGLINE VALUES (2753, 3, '2407-SUX', 5, 9.89);
INSERT INTO LGLINE VALUES (2754, 1, '2366-EFV', 1, 6.59);
INSERT INTO LGLINE VALUES (2754, 4, '8571-CKP', 3, 17.79);
INSERT INTO LGLINE VALUES (2755, 2, '8523-UCB', 3, 21.59);
INSERT INTO LGLINE VALUES (2756, 1, '5413-TTF', 5, 29.99);
INSERT INTO LGLINE VALUES (2756, 4, '5781-TKY', 4, 13.59);
INSERT INTO LGLINE VALUES (2756, 6, '4465-QHD', 3, 23.59);
INSERT INTO LGLINE VALUES (2757, 2, '8382-HKN', 1, 11.99);
INSERT INTO LGLINE VALUES (2757, 4, '2410-SKH', 4, 4.29);
INSERT INTO LGLINE VALUES (2758, 1, '4879-AMS', 2, 41.99);
INSERT INTO LGLINE VALUES (2758, 3, '1203-AIS', 5, 35.99);
INSERT INTO LGLINE VALUES (2759, 1, '1403-TUY', 1, 42.99);
INSERT INTO LGLINE VALUES (2759, 4, '6626-ROK', 1, 13.59);
INSERT INTO LGLINE VALUES (2760, 1, '5653-RTU', 3, 12.99);
INSERT INTO LGLINE VALUES (2760, 3, '4812-VNN', 2, 12.99);
INSERT INTO LGLINE VALUES (2760, 5, '5781-TKY', 5, 13.59);
INSERT INTO LGLINE VALUES (2761, 3, '2212-MNF', 5, 13.39);
INSERT INTO LGLINE VALUES (2761, 5, '3516-AGJ', 5, 12.59);
INSERT INTO LGLINE VALUES (2762, 1, '2351-WVS', 1, 29.99);
INSERT INTO LGLINE VALUES (2763, 1, '2212-MNF', 5, 13.39);
INSERT INTO LGLINE VALUES (2763, 3, '6925-KDN', 4, 11.59);
INSERT INTO LGLINE VALUES (2763, 5, '2379-PCX', 3, 13.59);
INSERT INTO LGLINE VALUES (2764, 3, '2116-PVN', 3, 12.99);
INSERT INTO LGLINE VALUES (2766, 1, '3933-NSU', 4, 41.99);
INSERT INTO LGLINE VALUES (2766, 3, '6596-HOO', 5, 9.99);
INSERT INTO LGLINE VALUES (2767, 1, '6451-KGJ', 3, 6.99);
INSERT INTO LGLINE VALUES (2768, 1, '2496-QMW', 2, 29.24);
INSERT INTO LGLINE VALUES (2768, 3, '2101-WCF', 3, 13.99);
INSERT INTO LGLINE VALUES (2769, 2, '1336-FVM', 5, 23.29);
INSERT INTO LGLINE VALUES (2770, 2, '1153-AWY', 2, 14.99);
INSERT INTO LGLINE VALUES (2770, 4, '2397-RDX', 1, 15.59);
INSERT INTO LGLINE VALUES (2771, 2, '8571-CKP', 5, 17.79);
INSERT INTO LGLINE VALUES (2771, 4, '5541-HST', 1, 32.99);
INSERT INTO LGLINE VALUES (2788, 1, '7500-ROG', 4, 23.99);
INSERT INTO LGLINE VALUES (2788, 4, '6249-NDN', 4, 22.59);
INSERT INTO LGLINE VALUES (2788, 6, '3298-YFL', 4, 13.99);
INSERT INTO LGLINE VALUES (2790, 1, '9702-WFX', 1, 35.49);
INSERT INTO LGLINE VALUES (2790, 4, '7658-HCW', 2, 19.99);
INSERT INTO LGLINE VALUES (2791, 2, '1153-AWY', 4, 14.99);
INSERT INTO LGLINE VALUES (2791, 4, '6116-NQU', 1, 21.99);
INSERT INTO LGLINE VALUES (2792, 1, '3716-WZD', 3, 36.99);
INSERT INTO LGLINE VALUES (2792, 3, '3036-PCT', 4, 3.99);
INSERT INTO LGLINE VALUES (2793, 1, '5220-JDO', 1, 36.99);
INSERT INTO LGLINE VALUES (2794, 1, '4583-VCR', 5, 34.49);
INSERT INTO LGLINE VALUES (2794, 4, '9955-WWB', 5, 26.99);
INSERT INTO LGLINE VALUES (2795, 1, '8544-CIQ', 4, 6.59);
INSERT INTO LGLINE VALUES (2796, 1, '1504-LVK', 1, 21.99);
INSERT INTO LGLINE VALUES (2796, 3, '4045-HUC', 2, 29.99);
INSERT INTO LGLINE VALUES (2797, 2, '3585-MCJ', 4, 12.99);
INSERT INTO LGLINE VALUES (2797, 4, '8937-WVA', 2, 3.29);
INSERT INTO LGLINE VALUES (2797, 6, '3955-NWD', 1, 23.99);
INSERT INTO LGLINE VALUES (2798, 3, '4491-GNC', 3, 21.99);
INSERT INTO LGLINE VALUES (2798, 5, '5290-HTG', 3, 21.59);
INSERT INTO LGLINE VALUES (2799, 2, '2397-RDX', 4, 15.59);
